COD_RIP,COD_REG,COD_PROV,COD_CM,COD_UTS,PRO_COM,PRO_COM_T,COMUNE,COMUNE_A,CC_UTS,DEN_PROV,DEN_CM,DEN_UTS,SIGLA,TIPO_UTS,DEN_REG,DEN_RIP
1,1,4,0,4,4075,004075,Costigliole Saluzzo,,0,Cuneo,-,Cuneo,CN,Provincia,Piemonte,Nord-Ovest
1,1,4,0,4,4076,004076,Cravanzana,,0,Cuneo,-,Cuneo,CN,Provincia,Piemonte,Nord-Ovest
1,1,1,201,201,1001,001001,Agliè,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1002,001002,Airasca,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1003,001003,Ala di Stura,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1004,001004,Albiano d'Ivrea,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1006,001006,Almese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1007,001007,Alpette,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1008,001008,Alpignano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1009,001009,Andezeno,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1010,001010,Andrate,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1011,001011,Angrogna,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1012,001012,Arignano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1013,001013,Avigliana,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1014,001014,Azeglio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1015,001015,Bairo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1016,001016,Balangero,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1017,001017,Baldissero Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1018,001018,Baldissero Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1019,001019,Balme,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1020,001020,Banchette,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1021,001021,Barbania,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1022,001022,Bardonecchia,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1023,001023,Barone Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1024,001024,Beinasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1025,001025,Bibiana,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1026,001026,Bobbio Pellice,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1027,001027,Bollengo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1028,001028,Borgaro Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1029,001029,Borgiallo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1030,001030,Borgofranco d'Ivrea,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1031,001031,Borgomasino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1032,001032,Borgone Susa,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1033,001033,Bosconero,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1034,001034,Brandizzo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1035,001035,Bricherasio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1036,001036,Brosso,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1037,001037,Brozolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1038,001038,Bruino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1039,001039,Brusasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1040,001040,Bruzolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1041,001041,Buriasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1042,001042,Burolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1043,001043,Busano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1044,001044,Bussoleno,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1045,001045,Buttigliera Alta,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1046,001046,Cafasse,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1047,001047,Caluso,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1048,001048,Cambiano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1049,001049,Campiglione Fenile,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1050,001050,Candia Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1051,001051,Candiolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1052,001052,Canischio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1053,001053,Cantalupa,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1054,001054,Cantoira,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1055,001055,Caprie,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1056,001056,Caravino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1057,001057,Carema,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1058,001058,Carignano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1059,001059,Carmagnola,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1060,001060,Casalborgone,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1061,001061,Cascinette d'Ivrea,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1062,001062,Caselette,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1063,001063,Caselle Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1064,001064,Castagneto Po,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1065,001065,Castagnole Piemonte,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1066,001066,Castellamonte,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1067,001067,Castelnuovo Nigra,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1068,001068,Castiglione Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1069,001069,Cavagnolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1070,001070,Cavour,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1071,001071,Cercenasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1072,001072,Ceres,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1073,001073,Ceresole Reale,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1074,001074,Cesana Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1075,001075,Chialamberto,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1076,001076,Chianocco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1077,001077,Chiaverano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1078,001078,Chieri,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1079,001079,Chiesanuova,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1080,001080,Chiomonte,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1081,001081,Chiusa di San Michele,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1082,001082,Chivasso,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1083,001083,Ciconio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1084,001084,Cintano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1085,001085,Cinzano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1086,001086,Ciriè,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1087,001087,Claviere,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1088,001088,Coassolo Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1089,001089,Coazze,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1090,001090,Collegno,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1091,001091,Colleretto Castelnuovo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1092,001092,Colleretto Giacosa,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1093,001093,Condove,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1094,001094,Corio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1095,001095,Cossano Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1096,001096,Cuceglio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1097,001097,Cumiana,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1098,001098,Cuorgnè,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1099,001099,Druento,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1100,001100,Exilles,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1101,001101,Favria,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1102,001102,Feletto,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1103,001103,Fenestrelle,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1104,001104,Fiano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1105,001105,Fiorano Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1106,001106,Foglizzo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1107,001107,Forno Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1108,001108,Frassinetto,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1109,001109,Front,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1110,001110,Frossasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1111,001111,Garzigliana,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1112,001112,Gassino Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1113,001113,Germagnano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1114,001114,Giaglione,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1115,001115,Giaveno,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1116,001116,Givoletto,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1117,001117,Gravere,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1118,001118,Groscavallo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1119,001119,Grosso,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1120,001120,Grugliasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1121,001121,Ingria,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1122,001122,Inverso Pinasca,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1123,001123,Isolabella,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1124,001124,Issiglio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1125,001125,Ivrea,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1126,001126,La Cassa,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1127,001127,La Loggia,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1128,001128,Lanzo Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1129,001129,Lauriano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1130,001130,Leini,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1131,001131,Lemie,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1132,001132,Lessolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1133,001133,Levone,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1134,001134,Locana,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1135,001135,Lombardore,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1136,001136,Lombriasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1137,001137,Loranzè,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1139,001139,Luserna San Giovanni,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1140,001140,Lusernetta,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1141,001141,Lusigliè,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1142,001142,Macello,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1143,001143,Maglione,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1144,001144,Marentino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1145,001145,Massello,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1146,001146,Mathi,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1147,001147,Mattie,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1148,001148,Mazzè,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1149,001149,Meana di Susa,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1150,001150,Mercenasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1152,001152,Mezzenile,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1153,001153,Mombello di Torino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1154,001154,Mompantero,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1155,001155,Monastero di Lanzo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1156,001156,Moncalieri,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1157,001157,Moncenisio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1158,001158,Montaldo Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1159,001159,Montalenghe,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1160,001160,Montalto Dora,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1161,001161,Montanaro,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1162,001162,Monteu da Po,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1163,001163,Moriondo Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1164,001164,Nichelino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1165,001165,Noasca,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1166,001166,Nole,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1167,001167,Nomaglio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1168,001168,None,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1169,001169,Novalesa,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1170,001170,Oglianico,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1171,001171,Orbassano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1172,001172,Orio Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1173,001173,Osasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1174,001174,Osasio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1175,001175,Oulx,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1176,001176,Ozegna,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1177,001177,Palazzo Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1178,001178,Pancalieri,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1179,001179,Parella,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1180,001180,Pavarolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1181,001181,Pavone Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1183,001183,Pecetto Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1184,001184,Perosa Argentina,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1185,001185,Perosa Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1186,001186,Perrero,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1187,001187,Pertusio,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1188,001188,Pessinetto,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1189,001189,Pianezza,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1190,001190,Pinasca,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1191,001191,Pinerolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1192,001192,Pino Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1193,001193,Piobesi Torinese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1194,001194,Piossasco,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1195,001195,Piscina,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1196,001196,Piverone,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1197,001197,Poirino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1198,001198,Pomaretto,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1199,001199,Pont-Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1200,001200,Porte,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1201,001201,Pragelato,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1202,001202,Prali,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1203,001203,Pralormo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1204,001204,Pramollo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1205,001205,Prarostino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1206,001206,Prascorsano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1207,001207,Pratiglione,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1208,001208,Quagliuzzo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1209,001209,Quassolo,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1210,001210,Quincinetto,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1211,001211,Reano,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1212,001212,Ribordone,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1213,001213,Rivalba,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1214,001214,Rivalta di Torino,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1215,001215,Riva presso Chieri,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1216,001216,Rivara,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1217,001217,Rivarolo Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1218,001218,Rivarossa,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1219,001219,Rivoli,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1220,001220,Robassomero,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1221,001221,Rocca Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1222,001222,Roletto,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
1,1,1,201,201,1223,001223,Romano Canavese,,0,-,Torino,Torino,TO,Citta metropolitana,Piemonte,Nord-Ovest
